colour	x	y	showSelectedlegendcolour	fill
#B4A000	2015	0.11	Dart	#B4A000
#B4A000	2015	0.1	Dart	#B4A000
#B4A000	2015	0.1	Dart	#B4A000
#B4A000	2015	0.09	Dart	#B4A000
#B4A000	2015	0.1	Dart	#B4A000
#B4A000	2015	0.11	Dart	#B4A000
#B4A000	2015	0.11	Dart	#B4A000
#B4A000	2015	0.14	Dart	#B4A000
#B4A000	2015	0.14	Dart	#B4A000
#9EA700	2015	0.56	Delphi.Pascal	#9EA700
#9EA700	2015	0.58	Delphi.Pascal	#9EA700
#9EA700	2015	0.56	Delphi.Pascal	#9EA700
#9EA700	2015	0.58	Delphi.Pascal	#9EA700
#9EA700	2015	0.59	Delphi.Pascal	#9EA700
#9EA700	2015	0.58	Delphi.Pascal	#9EA700
#9EA700	2015	0.57	Delphi.Pascal	#9EA700
#9EA700	2015	0.56	Delphi.Pascal	#9EA700
#9EA700	2015	0.55	Delphi.Pascal	#9EA700
#9EA700	2015	0.54	Delphi.Pascal	#9EA700
#9EA700	2015	0.52	Delphi.Pascal	#9EA700
#9EA700	2015	0.5	Delphi.Pascal	#9EA700
#83AD00	2015	0.21	Go	#83AD00
#83AD00	2015	0.23	Go	#83AD00
#83AD00	2015	0.21	Go	#83AD00
#83AD00	2015	0.21	Go	#83AD00
#83AD00	2015	0.21	Go	#83AD00
#83AD00	2015	0.23	Go	#83AD00
#83AD00	2015	0.23	Go	#83AD00
#83AD00	2015	0.25	Go	#83AD00
#83AD00	2015	0.27	Go	#83AD00
#83AD00	2015	0.27	Go	#83AD00
#83AD00	2015	0.29	Go	#83AD00
#83AD00	2015	0.27	Go	#83AD00
#60B200	2015	0.46	Groovy	#60B200
#60B200	2015	0.46	Groovy	#60B200
#60B200	2015	0.45	Groovy	#60B200
#60B200	2015	0.47	Groovy	#60B200
#60B200	2015	0.48	Groovy	#60B200
#60B200	2015	0.47	Groovy	#60B200
#60B200	2015	0.46	Groovy	#60B200
#60B200	2015	0.47	Groovy	#60B200
#60B200	2015	0.45	Groovy	#60B200
#60B200	2015	0.45	Groovy	#60B200
#60B200	2015	0.44	Groovy	#60B200
#60B200	2015	0.44	Groovy	#60B200
#19B700	2015	0.34	Haskell	#19B700
#19B700	2015	0.34	Haskell	#19B700
#19B700	2015	0.35	Haskell	#19B700
#19B700	2015	0.36	Haskell	#19B700
#19B700	2015	0.35	Haskell	#19B700
#19B700	2015	0.35	Haskell	#19B700
#19B700	2015	0.33	Haskell	#19B700
#19B700	2015	0.31	Haskell	#19B700
#19B700	2015	0.29	Haskell	#19B700
#19B700	2015	0.29	Haskell	#19B700
#19B700	2015	0.31	Haskell	#19B700
#19B700	2015	0.29	Haskell	#19B700
#00BB48	2015	25.55	Java	#00BB48
#00BB48	2015	25.31	Java	#00BB48
#00BB48	2015	25.35	Java	#00BB48
#00BB48	2015	25.17	Java	#00BB48
#00BB48	2015	25.17	Java	#00BB48
#00BB48	2015	25.17	Java	#00BB48
#00BB48	2015	25.24	Java	#00BB48
#00BB48	2015	25.1	Java	#00BB48
#00BB48	2015	25.25	Java	#00BB48
#00BB48	2015	25.32	Java	#00BB48
#00BB48	2015	25.2	Java	#00BB48
#00BB48	2015	25.14	Java	#00BB48
#00BE6B	2015	7.3	JavaScript	#00BE6B
#00BE6B	2015	7.33	JavaScript	#00BE6B
#00BE6B	2015	7.27	JavaScript	#00BE6B
#00BE6B	2015	7.33	JavaScript	#00BE6B
#00BE6B	2015	7.41	JavaScript	#00BE6B
#00BE6B	2015	7.45	JavaScript	#00BE6B
#00BE6B	2015	7.41	JavaScript	#00BE6B
#00BE6B	2015	7.47	JavaScript	#00BE6B
#00BE6B	2015	7.43	JavaScript	#00BE6B
#00BE6B	2015	7.47	JavaScript	#00BE6B
#00BE6B	2015	7.35	JavaScript	#00BE6B
#00BE6B	2015	7.44	JavaScript	#00BE6B
#00C088	2015	0.21	Julia	#00C088
#00C088	2015	0.19	Julia	#00C088
#00C088	2015	0.16	Julia	#00C088
