colour	x	y	showSelected1	group
#3C7CB0	4	7.31	2016	4
#3C7CB0	4	7.27	2016	4
#3C7CB0	4	7.27	2016	4
#3C7CB0	4	7.29	2016	4
#3C7CB0	4	7.43	2016	4
#3C7CB0	4	7.61	2016	4
#3F83BA	4	7.51	2017	4
#3F83BA	4	7.57	2017	4
#3F83BA	4	7.46	2017	4
#3F83BA	4	7.41	2017	4
#3F83BA	4	7.26	2017	4
#3F83BA	4	7.07	2017	4
#3F83BA	4	7.03	2017	4
#3F83BA	4	6.94	2017	4
#3F83BA	4	6.91	2017	4
#3F83BA	4	6.81	2017	4
#3F83BA	4	6.67	2017	4
#3F83BA	4	6.6	2017	4
#438BC4	4	6.53	2018	4
#438BC4	4	6.41	2018	4
#438BC4	4	6.29	2018	4
#438BC4	4	6.21	2018	4
#438BC4	4	6.17	2018	4
#438BC4	4	6	2018	4
#438BC4	4	5.93	2018	4
#438BC4	4	5.95	2018	4
#438BC4	4	6.04	2018	4
#438BC4	4	6.06	2018	4
#438BC4	4	6.08	2018	4
#438BC4	4	6.2	2018	4
#4792CE	4	6.14	2019	4
#4792CE	4	6.1	2019	4
#4792CE	4	6	2019	4
#4792CE	4	5.93	2019	4
#4792CE	4	5.85	2019	4
#4792CE	4	5.74	2019	4
#4792CE	4	5.74	2019	4
#4792CE	4	5.69	2019	4
#4792CE	4	5.7	2019	4
#4792CE	4	5.87	2019	4
#4792CE	4	5.9	2019	4
#4792CE	4	5.95	2019	4
#4B9AD8	4	5.93	2020	4
#4B9AD8	4	5.86	2020	4
#4B9AD8	4	5.87	2020	4
#4B9AD8	4	5.66	2020	4
#4B9AD8	4	5.63	2020	4
#4B9AD8	4	5.59	2020	4
#4B9AD8	4	5.63	2020	4
#4B9AD8	4	5.6	2020	4
#4B9AD8	4	5.48	2020	4
#4B9AD8	4	5.69	2020	4
#4B9AD8	4	5.92	2020	4
#4B9AD8	4	6.17	2020	4
#4EA2E2	4	6.24	2021	4
#4EA2E2	4	6.47	2021	4
#4EA2E2	4	6.63	2021	4
#4EA2E2	4	6.56	2021	4
#4EA2E2	4	6.43	2021	4
#4EA2E2	4	6.43	2021	4
#4EA2E2	4	6.43	2021	4
#4EA2E2	4	6.34	2021	4
#4EA2E2	4	6.47	2021	4
#4EA2E2	4	6.79	2021	4
#4EA2E2	4	6.89	2021	4
#4EA2E2	4	6.95	2021	4
#52A9ED	4	7.43	2022	4
#52A9ED	4	7.49	2022	4
#52A9ED	4	7.39	2022	4
#52A9ED	4	7.15	2022	4
#52A9ED	4	6.99	2022	4
#52A9ED	4	6.75	2022	4
#52A9ED	4	6.22	2022	4
#52A9ED	4	6.2	2022	4
#52A9ED	4	6.25	2022	4
#52A9ED	4	6.34	2022	4
#52A9ED	4	6.52	2022	4
#52A9ED	4	6.68	2022	4
#56B1F7	4	6.84	2023	4
#56B1F7	4	6.84	2023	4
#56B1F7	4	6.86	2023	4
#56B1F7	4	6.73	2023	4
#56B1F7	4	6.55	2023	4
#132B43	5	0.42	2004	5
#132B43	5	0.46	2004	5
#132B43	5	0.51	2004	5
#132B43	5	0.53	2004	5
#132B43	5	0.55	2004	5
#132B43	5	0.53	2004	5
#16314B	5	0.56	2005	5
#16314B	5	0.49	2005	5
#16314B	5	0.45	2005	5
#16314B	5	0.41	2005	5
#16314B	5	0.4	2005	5
#16314B	5	0.4	2005	5
#16314B	5	0.39	2005	5
#16314B	5	0.4	2005	5
#16314B	5	0.4	2005	5
#16314B	5	0.45	2005	5
#16314B	5	0.45	2005	5
#16314B	5	0.48	2005	5
#193754	5	0.45	2006	5
#193754	5	0.51	2006	5
#193754	5	0.48	2006	5
#193754	5	0.44	2006	5
#193754	5	0.44	2006	5
#193754	5	0.44	2006	5
#193754	5	0.46	2006	5
#193754	5	0.39	2006	5
#193754	5	0.41	2006	5
#193754	5	0.41	2006	5
#193754	5	0.41	2006	5
#193754	5	0.4	2006	5
#1D3E5C	5	0.38	2007	5
#1D3E5C	5	0.41	2007	5
#1D3E5C	5	0.38	2007	5
#1D3E5C	5	0.39	2007	5
#1D3E5C	5	0.36	2007	5
#1D3E5C	5	0.32	2007	5
#1D3E5C	5	0.32	2007	5
#1D3E5C	5	0.32	2007	5
#1D3E5C	5	0.34	2007	5
#1D3E5C	5	0.34	2007	5
#1D3E5C	5	0.36	2007	5
#1D3E5C	5	0.4	2007	5
#204465	5	0.39	2008	5
#204465	5	0.39	2008	5
#204465	5	0.39	2008	5
#204465	5	0.39	2008	5
#204465	5	0.39	2008	5
#204465	5	0.39	2008	5
#204465	5	0.42	2008	5
#204465	5	0.42	2008	5
#204465	5	0.44	2008	5
#204465	5	0.45	2008	5
#204465	5	0.42	2008	5
#204465	5	0.41	2008	5
#234B6E	5	0.38	2009	5
#234B6E	5	0.39	2009	5
#234B6E	5	0.34	2009	5
#234B6E	5	0.35	2009	5
#234B6E	5	0.39	2009	5
#234B6E	5	0.39	2009	5
#234B6E	5	0.4	2009	5
#234B6E	5	0.45	2009	5
#234B6E	5	0.44	2009	5
#234B6E	5	0.48	2009	5
#234B6E	5	0.47	2009	5
#234B6E	5	0.48	2009	5
#275277	5	0.53	2010	5
#275277	5	0.49	2010	5
#275277	5	0.52	2010	5
#275277	5	0.48	2010	5
#275277	5	0.51	2010	5
#275277	5	0.53	2010	5
#275277	5	0.51	2010	5
#275277	5	0.54	2010	5
#275277	5	0.55	2010	5
#275277	5	0.56	2010	5
#275277	5	0.52	2010	5
#275277	5	0.52	2010	5
#2A5980	5	0.48	2011	5
#2A5980	5	0.43	2011	5
#2A5980	5	0.42	2011	5
#2A5980	5	0.41	2011	5
#2A5980	5	0.42	2011	5
#2A5980	5	0.38	2011	5
#2A5980	5	0.39	2011	5
#2A5980	5	0.41	2011	5
#2A5980	5	0.4	2011	5
#2A5980	5	0.39	2011	5
#2A5980	5	0.37	2011	5
#2A5980	5	0.37	2011	5
#2E608A	5	0.37	2012	5
#2E608A	5	0.36	2012	5
#2E608A	5	0.39	2012	5
#2E608A	5	0.41	2012	5
#2E608A	5	0.38	2012	5
#2E608A	5	0.39	2012	5
#2E608A	5	0.38	2012	5
#2E608A	5	0.35	2012	5
#2E608A	5	0.34	2012	5
#2E608A	5	0.31	2012	5
#2E608A	5	0.32	2012	5
#2E608A	5	0.3	2012	5
#316793	5	0.29	2013	5
#316793	5	0.31	2013	5
#316793	5	0.33	2013	5
#316793	5	0.33	2013	5
#316793	5	0.36	2013	5
#316793	5	0.38	2013	5
#316793	5	0.37	2013	5
#316793	5	0.35	2013	5
#316793	5	0.33	2013	5
#316793	5	0.32	2013	5
#316793	5	0.3	2013	5
#316793	5	0.3	2013	5
#356E9D	5	0.33	2014	5
#356E9D	5	0.36	2014	5
#356E9D	5	0.36	2014	5
#356E9D	5	0.36	2014	5
#356E9D	5	0.38	2014	5
#356E9D	5	0.36	2014	5
#356E9D	5	0.35	2014	5
#356E9D	5	0.32	2014	5
#356E9D	5	0.33	2014	5
#356E9D	5	0.3	2014	5
#356E9D	5	0.29	2014	5
#356E9D	5	0.33	2014	5
#3875A6	5	0.31	2015	5
#3875A6	5	0.32	2015	5
#3875A6	5	0.32	2015	5
#3875A6	5	0.35	2015	5
#3875A6	5	0.34	2015	5
#3875A6	5	0.31	2015	5
#3875A6	5	0.32	2015	5
#3875A6	5	0.34	2015	5
#3875A6	5	0.34	2015	5
#3875A6	5	0.32	2015	5
#3875A6	5	0.34	2015	5
#3875A6	5	0.33	2015	5
#3C7CB0	5	0.32	2016	5
#3C7CB0	5	0.29	2016	5
#3C7CB0	5	0.29	2016	5
#3C7CB0	5	0.32	2016	5
#3C7CB0	5	0.31	2016	5
#3C7CB0	5	0.35	2016	5
#3C7CB0	5	0.35	2016	5
#3C7CB0	5	0.37	2016	5
#3C7CB0	5	0.37	2016	5
#3C7CB0	5	0.34	2016	5
#3C7CB0	5	0.33	2016	5
#3C7CB0	5	0.28	2016	5
#3F83BA	5	0.27	2017	5
#3F83BA	5	0.28	2017	5
#3F83BA	5	0.31	2017	5
#3F83BA	5	0.34	2017	5
#3F83BA	5	0.36	2017	5
#3F83BA	5	0.36	2017	5
#3F83BA	5	0.35	2017	5
#3F83BA	5	0.32	2017	5
#3F83BA	5	0.3	2017	5
#3F83BA	5	0.26	2017	5
#3F83BA	5	0.25	2017	5
#3F83BA	5	0.27	2017	5
#438BC4	5	0.27	2018	5
#438BC4	5	0.29	2018	5
#438BC4	5	0.28	2018	5
#438BC4	5	0.29	2018	5
#438BC4	5	0.3	2018	5
#438BC4	5	0.31	2018	5
#438BC4	5	0.31	2018	5
#438BC4	5	0.32	2018	5
#438BC4	5	0.32	2018	5
#438BC4	5	0.31	2018	5
#438BC4	5	0.32	2018	5
#438BC4	5	0.28	2018	5
#4792CE	5	0.29	2019	5
#4792CE	5	0.29	2019	5
#4792CE	5	0.31	2019	5
#4792CE	5	0.33	2019	5
#4792CE	5	0.35	2019	5
#4792CE	5	0.35	2019	5
#4792CE	5	0.36	2019	5
#4792CE	5	0.38	2019	5
#4792CE	5	0.37	2019	5
#4792CE	5	0.34	2019	5
#4792CE	5	0.31	2019	5
#4792CE	5	0.34	2019	5
#4B9AD8	5	0.33	2020	5
#4B9AD8	5	0.28	2020	5
#4B9AD8	5	0.26	2020	5
#4B9AD8	5	0.26	2020	5
#4B9AD8	5	0.32	2020	5
#4B9AD8	5	0.33	2020	5
#4B9AD8	5	0.33	2020	5
#4B9AD8	5	0.39	2020	5
#4B9AD8	5	0.41	2020	5
#4B9AD8	5	0.42	2020	5
#4B9AD8	5	0.33	2020	5
#4B9AD8	5	0.32	2020	5
#4EA2E2	5	0.35	2021	5
#4EA2E2	5	0.32	2021	5
#4EA2E2	5	0.31	2021	5
#4EA2E2	5	0.28	2021	5
#4EA2E2	5	0.36	2021	5
#4EA2E2	5	0.35	2021	5
#4EA2E2	5	0.35	2021	5
#4EA2E2	5	0.36	2021	5
#4EA2E2	5	0.4	2021	5
#4EA2E2	5	0.42	2021	5
#4EA2E2	5	0.34	2021	5
#4EA2E2	5	0.31	2021	5
#52A9ED	5	0.23	2022	5
#52A9ED	5	0.2	2022	5
#52A9ED	5	0.18	2022	5
#52A9ED	5	0.21	2022	5
#52A9ED	5	0.22	2022	5
#52A9ED	5	0.23	2022	5
#52A9ED	5	0.26	2022	5
#52A9ED	5	0.32	2022	5
#52A9ED	5	0.34	2022	5
#52A9ED	5	0.33	2022	5
#52A9ED	5	0.34	2022	5
#52A9ED	5	0.35	2022	5
#56B1F7	5	0.39	2023	5
#56B1F7	5	0.37	2023	5
#56B1F7	5	0.37	2023	5
#56B1F7	5	0.39	2023	5
#56B1F7	5	0.4	2023	5
#132B43	6	0	2004	6
#132B43	6	0	2004	6
#132B43	6	0	2004	6
#132B43	6	0	2004	6
#132B43	6	0	2004	6
#132B43	6	0	2004	6
#16314B	6	0	2005	6
#16314B	6	0	2005	6
#16314B	6	0	2005	6
#16314B	6	0	2005	6
#16314B	6	0	2005	6
#16314B	6	0	2005	6
#16314B	6	0	2005	6
#16314B	6	0	2005	6
#16314B	6	0	2005	6
#16314B	6	0	2005	6
#16314B	6	0	2005	6
#16314B	6	0	2005	6
#193754	6	0	2006	6
#193754	6	0	2006	6
#193754	6	0	2006	6
#193754	6	0	2006	6
#193754	6	0	2006	6
#193754	6	0	2006	6
#193754	6	0	2006	6
#193754	6	0	2006	6
#193754	6	0	2006	6
#193754	6	0	2006	6
#193754	6	0	2006	6
#193754	6	0	2006	6
#1D3E5C	6	0	2007	6
#1D3E5C	6	0	2007	6
#1D3E5C	6	0	2007	6
#1D3E5C	6	0	2007	6
#1D3E5C	6	0	2007	6
#1D3E5C	6	0	2007	6
#1D3E5C	6	0	2007	6
#1D3E5C	6	0	2007	6
#1D3E5C	6	0	2007	6
#1D3E5C	6	0	2007	6
#1D3E5C	6	0	2007	6
#1D3E5C	6	0	2007	6
#204465	6	0	2008	6
#204465	6	0	2008	6
#204465	6	0	2008	6
#204465	6	0	2008	6
#204465	6	0	2008	6
#204465	6	0	2008	6
#204465	6	0	2008	6
#204465	6	0	2008	6
#204465	6	0	2008	6
#204465	6	0	2008	6
#204465	6	0	2008	6
#204465	6	0	2008	6
#234B6E	6	0	2009	6
#234B6E	6	0	2009	6
#234B6E	6	0	2009	6
#234B6E	6	0	2009	6
#234B6E	6	0	2009	6
#234B6E	6	0	2009	6
#234B6E	6	0	2009	6
#234B6E	6	0	2009	6
#234B6E	6	0	2009	6
#234B6E	6	0	2009	6
#234B6E	6	0	2009	6
#234B6E	6	0	2009	6
#275277	6	0	2010	6
#275277	6	0	2010	6
#275277	6	0	2010	6
#275277	6	0	2010	6
#275277	6	0	2010	6
#275277	6	0	2010	6
#275277	6	0	2010	6
#275277	6	0	2010	6
#275277	6	0	2010	6
#275277	6	0	2010	6
#275277	6	0	2010	6
#275277	6	0	2010	6
#2A5980	6	0	2011	6
#2A5980	6	0.01	2011	6
#2A5980	6	0.02	2011	6
#2A5980	6	0.02	2011	6
#2A5980	6	0.03	2011	6
#2A5980	6	0.05	2011	6
#2A5980	6	0.06	2011	6
#2A5980	6	0.06	2011	6
#2A5980	6	0.06	2011	6
#2A5980	6	0.06	2011	6
#2A5980	6	0.09	2011	6
#2A5980	6	0.07	2011	6
#2E608A	6	0.08	2012	6
#2E608A	6	0.09	2012	6
#2E608A	6	0.12	2012	6
#2E608A	6	0.14	2012	6
#2E608A	6	0.14	2012	6
#2E608A	6	0.16	2012	6
#2E608A	6	0.15	2012	6
#2E608A	6	0.14	2012	6
#2E608A	6	0.15	2012	6
#2E608A	6	0.13	2012	6
#2E608A	6	0.1	2012	6
#2E608A	6	0.1	2012	6
#316793	6	0.1	2013	6
#316793	6	0.08	2013	6
#316793	6	0.08	2013	6
#316793	6	0.07	2013	6
#316793	6	0.08	2013	6
#316793	6	0.08	2013	6
#316793	6	0.09	2013	6
#316793	6	0.09	2013	6
#316793	6	0.1	2013	6
#316793	6	0.1	2013	6
#316793	6	0.1	2013	6
#316793	6	0.1	2013	6
#356E9D	6	0.12	2014	6
#356E9D	6	0.16	2014	6
#356E9D	6	0.14	2014	6
#356E9D	6	0.15	2014	6
#356E9D	6	0.18	2014	6
#356E9D	6	0.19	2014	6
#356E9D	6	0.17	2014	6
#356E9D	6	0.15	2014	6
#356E9D	6	0.18	2014	6
#356E9D	6	0.19	2014	6
#356E9D	6	0.17	2014	6
#356E9D	6	0.16	2014	6
#3875A6	6	0.17	2015	6
#3875A6	6	0.15	2015	6
#3875A6	6	0.13	2015	6
#3875A6	6	0.11	2015	6
#3875A6	6	0.1	2015	6
#3875A6	6	0.1	2015	6
#3875A6	6	0.09	2015	6
#3875A6	6	0.1	2015	6
#3875A6	6	0.11	2015	6
#3875A6	6	0.11	2015	6
#3875A6	6	0.14	2015	6
#3875A6	6	0.14	2015	6
#3C7CB0	6	0.14	2016	6
#3C7CB0	6	0.12	2016	6
#3C7CB0	6	0.11	2016	6
#3C7CB0	6	0.1	2016	6
#3C7CB0	6	0.07	2016	6
#3C7CB0	6	0.07	2016	6
#3C7CB0	6	0.06	2016	6
#3C7CB0	6	0.07	2016	6
#3C7CB0	6	0.09	2016	6
#3C7CB0	6	0.09	2016	6
#3C7CB0	6	0.11	2016	6
#3C7CB0	6	0.09	2016	6
#3F83BA	6	0.1	2017	6
#3F83BA	6	0.12	2017	6
#3F83BA	6	0.11	2017	6
#3F83BA	6	0.12	2017	6
#3F83BA	6	0.11	2017	6
#3F83BA	6	0.11	2017	6
#3F83BA	6	0.1	2017	6
#3F83BA	6	0.08	2017	6
#3F83BA	6	0.1	2017	6
#3F83BA	6	0.07	2017	6
#3F83BA	6	0.08	2017	6
#3F83BA	6	0.09	2017	6
#438BC4	6	0.08	2018	6
#438BC4	6	0.08	2018	6
#438BC4	6	0.06	2018	6
#438BC4	6	0.09	2018	6
#438BC4	6	0.1	2018	6
#438BC4	6	0.11	2018	6
#438BC4	6	0.15	2018	6
#438BC4	6	0.17	2018	6
#438BC4	6	0.19	2018	6
#438BC4	6	0.18	2018	6
#438BC4	6	0.19	2018	6
#438BC4	6	0.18	2018	6
#4792CE	6	0.19	2019	6
#4792CE	6	0.18	2019	6
#4792CE	6	0.2	2019	6
#4792CE	6	0.21	2019	6
#4792CE	6	0.24	2019	6
#4792CE	6	0.27	2019	6
#4792CE	6	0.29	2019	6
#4792CE	6	0.3	2019	6
#4792CE	6	0.33	2019	6
#4792CE	6	0.35	2019	6
#4792CE	6	0.37	2019	6
#4792CE	6	0.4	2019	6
#4B9AD8	6	0.45	2020	6
#4B9AD8	6	0.49	2020	6
#4B9AD8	6	0.5	2020	6
#4B9AD8	6	0.52	2020	6
#4B9AD8	6	0.57	2020	6
#4B9AD8	6	0.61	2020	6
#4B9AD8	6	0.61	2020	6
#4B9AD8	6	0.65	2020	6
#4B9AD8	6	0.65	2020	6
#4B9AD8	6	0.63	2020	6
#4B9AD8	6	0.63	2020	6
#4B9AD8	6	0.57	2020	6
#4EA2E2	6	0.56	2021	6
#4EA2E2	6	0.56	2021	6
#4EA2E2	6	0.58	2021	6
#4EA2E2	6	0.61	2021	6
#4EA2E2	6	0.6	2021	6
#4EA2E2	6	0.6	2021	6
#4EA2E2	6	0.6	2021	6
#4EA2E2	6	0.55	2021	6
#4EA2E2	6	0.56	2021	6
#4EA2E2	6	0.52	2021	6
#4EA2E2	6	0.49	2021	6
#4EA2E2	6	0.45	2021	6
#52A9ED	6	0.4	2022	6
#52A9ED	6	0.5	2022	6
#52A9ED	6	0.55	2022	6
#52A9ED	6	0.65	2022	6
#52A9ED	6	0.7	2022	6
#52A9ED	6	0.83	2022	6
#52A9ED	6	0.88	2022	6
#52A9ED	6	0.85	2022	6
#52A9ED	6	0.86	2022	6
#52A9ED	6	0.84	2022	6
#52A9ED	6	0.88	2022	6
#52A9ED	6	0.83	2022	6
#56B1F7	6	0.82	2023	6
#56B1F7	6	0.82	2023	6
#56B1F7	6	0.8	2023	6
#56B1F7	6	0.81	2023	6
#56B1F7	6	0.78	2023	6
#132B43	7	2.8	2004	7
#132B43	7	2.65	2004	7
#132B43	7	2.64	2004	7
#132B43	7	2.76	2004	7
#132B43	7	2.75	2004	7
#132B43	7	2.76	2004	7
#16314B	7	2.65	2005	7
#16314B	7	2.66	2005	7
#16314B	7	2.65	2005	7
#16314B	7	2.55	2005	7
#16314B	7	2.49	2005	7
#16314B	7	2.43	2005	7
#16314B	7	2.5	2005	7
#16314B	7	2.35	2005	7
#16314B	7	2.32	2005	7
#16314B	7	2.43	2005	7
#16314B	7	2.46	2005	7
#16314B	7	2.44	2005	7
#193754	7	2.39	2006	7
#193754	7	2.48	2006	7
#193754	7	2.39	2006	7
#193754	7	2.17	2006	7
#193754	7	2.06	2006	7
#193754	7	1.92	2006	7
#193754	7	1.91	2006	7
#193754	7	1.86	2006	7
#193754	7	1.95	2006	7
#193754	7	2.02	2006	7
#193754	7	1.99	2006	7
#193754	7	1.96	2006	7
#1D3E5C	7	1.92	2007	7
#1D3E5C	7	1.91	2007	7
#1D3E5C	7	1.76	2007	7
#1D3E5C	7	1.78	2007	7
#1D3E5C	7	1.76	2007	7
#1D3E5C	7	1.84	2007	7
#1D3E5C	7	1.79	2007	7
#1D3E5C	7	1.65	2007	7
#1D3E5C	7	1.71	2007	7
#1D3E5C	7	1.73	2007	7
#1D3E5C	7	1.75	2007	7
#1D3E5C	7	1.72	2007	7
#204465	7	1.63	2008	7
#204465	7	1.71	2008	7
#204465	7	1.67	2008	7
#204465	7	1.61	2008	7
#204465	7	1.64	2008	7
#204465	7	1.72	2008	7
#204465	7	1.79	2008	7
#204465	7	1.87	2008	7
#204465	7	1.88	2008	7
#204465	7	1.85	2008	7
#204465	7	1.81	2008	7
#204465	7	1.74	2008	7
#234B6E	7	1.74	2009	7
#234B6E	7	1.63	2009	7
#234B6E	7	1.64	2009	7
#234B6E	7	1.67	2009	7
#234B6E	7	1.62	2009	7
#234B6E	7	1.54	2009	7
#234B6E	7	1.5	2009	7
#234B6E	7	1.53	2009	7
#234B6E	7	1.47	2009	7
#234B6E	7	1.43	2009	7
#234B6E	7	1.42	2009	7
#234B6E	7	1.41	2009	7
#275277	7	1.36	2010	7
#275277	7	1.31	2010	7
#275277	7	1.28	2010	7
#275277	7	1.26	2010	7
#275277	7	1.25	2010	7
#275277	7	1.29	2010	7
#275277	7	1.29	2010	7
#275277	7	1.25	2010	7
#275277	7	1.26	2010	7
#275277	7	1.23	2010	7
#275277	7	1.21	2010	7
#275277	7	1.23	2010	7
#2A5980	7	1.18	2011	7
#2A5980	7	1.14	2011	7
#2A5980	7	1.14	2011	7
#2A5980	7	1.15	2011	7
#2A5980	7	1.18	2011	7
#2A5980	7	1.16	2011	7
#2A5980	7	1.16	2011	7
#2A5980	7	1.18	2011	7
#2A5980	7	1.1	2011	7
#2A5980	7	1.06	2011	7
#2A5980	7	0.99	2011	7
#2A5980	7	0.99	2011	7
#2E608A	7	0.96	2012	7
#2E608A	7	0.95	2012	7
#2E608A	7	0.94	2012	7
#2E608A	7	0.96	2012	7
#2E608A	7	0.99	2012	7
#2E608A	7	0.96	2012	7
#2E608A	7	0.99	2012	7
#2E608A	7	0.97	2012	7
#2E608A	7	0.99	2012	7
#2E608A	7	0.95	2012	7
#2E608A	7	0.9	2012	7
#2E608A	7	0.85	2012	7
#316793	7	0.86	2013	7
#316793	7	0.81	2013	7
#316793	7	0.83	2013	7
#316793	7	0.78	2013	7
#316793	7	0.76	2013	7
#316793	7	0.76	2013	7
#316793	7	0.69	2013	7
#316793	7	0.72	2013	7
#316793	7	0.7	2013	7
#316793	7	0.71	2013	7
#316793	7	0.65	2013	7
#316793	7	0.65	2013	7
#356E9D	7	0.68	2014	7
#356E9D	7	0.69	2014	7
#356E9D	7	0.68	2014	7
#356E9D	7	0.68	2014	7
#356E9D	7	0.74	2014	7
#356E9D	7	0.72	2014	7
#356E9D	7	0.7	2014	7
#356E9D	7	0.66	2014	7
#356E9D	7	0.65	2014	7
#356E9D	7	0.63	2014	7
#356E9D	7	0.57	2014	7
#356E9D	7	0.59	2014	7
#3875A6	7	0.56	2015	7
#3875A6	7	0.58	2015	7
#3875A6	7	0.56	2015	7
#3875A6	7	0.58	2015	7
#3875A6	7	0.59	2015	7
#3875A6	7	0.58	2015	7
#3875A6	7	0.57	2015	7
#3875A6	7	0.56	2015	7
#3875A6	7	0.55	2015	7
#3875A6	7	0.54	2015	7
#3875A6	7	0.52	2015	7
#3875A6	7	0.5	2015	7
#3C7CB0	7	0.51	2016	7
#3C7CB0	7	0.47	2016	7
#3C7CB0	7	0.46	2016	7
#3C7CB0	7	0.45	2016	7
#3C7CB0	7	0.44	2016	7
#3C7CB0	7	0.42	2016	7
#3C7CB0	7	0.39	2016	7
#3C7CB0	7	0.41	2016	7
#3C7CB0	7	0.4	2016	7
#3C7CB0	7	0.4	2016	7
#3C7CB0	7	0.39	2016	7
#3C7CB0	7	0.35	2016	7
#3F83BA	7	0.35	2017	7
#3F83BA	7	0.35	2017	7
#3F83BA	7	0.35	2017	7
#3F83BA	7	0.36	2017	7
#3F83BA	7	0.34	2017	7
#3F83BA	7	0.34	2017	7
#3F83BA	7	0.33	2017	7
#3F83BA	7	0.33	2017	7
#3F83BA	7	0.32	2017	7
#3F83BA	7	0.28	2017	7
#3F83BA	7	0.29	2017	7
#3F83BA	7	0.33	2017	7
#438BC4	7	0.31	2018	7
#438BC4	7	0.29	2018	7
#438BC4	7	0.29	2018	7
#438BC4	7	0.29	2018	7
#438BC4	7	0.28	2018	7
#438BC4	7	0.25	2018	7
#438BC4	7	0.25	2018	7
#438BC4	7	0.29	2018	7
#438BC4	7	0.28	2018	7
#438BC4	7	0.27	2018	7
#438BC4	7	0.28	2018	7
#438BC4	7	0.28	2018	7
#4792CE	7	0.3	2019	7
#4792CE	7	0.26	2019	7
#4792CE	7	0.25	2019	7
#4792CE	7	0.27	2019	7
#4792CE	7	0.29	2019	7
#4792CE	7	0.27	2019	7
#4792CE	7	0.25	2019	7
#4792CE	7	0.23	2019	7
#4792CE	7	0.22	2019	7
#4792CE	7	0.2	2019	7
#4792CE	7	0.17	2019	7
#4792CE	7	0.16	2019	7
#4B9AD8	7	0.18	2020	7
#4B9AD8	7	0.2	2020	7
#4B9AD8	7	0.19	2020	7
#4B9AD8	7	0.2	2020	7
#4B9AD8	7	0.24	2020	7
#4B9AD8	7	0.27	2020	7
#4B9AD8	7	0.25	2020	7
#4B9AD8	7	0.29	2020	7
#4B9AD8	7	0.3	2020	7
#4B9AD8	7	0.28	2020	7
#4B9AD8	7	0.24	2020	7
#4B9AD8	7	0.22	2020	7
#4EA2E2	7	0.24	2021	7
#4EA2E2	7	0.2	2021	7
#4EA2E2	7	0.23	2021	7
#4EA2E2	7	0.26	2021	7
#4EA2E2	7	0.3	2021	7
#4EA2E2	7	0.29	2021	7
#4EA2E2	7	0.26	2021	7
#4EA2E2	7	0.32	2021	7
#4EA2E2	7	0.29	2021	7
#4EA2E2	7	0.26	2021	7
#4EA2E2	7	0.21	2021	7
#4EA2E2	7	0.2	2021	7
#52A9ED	7	0.21	2022	7
#52A9ED	7	0.13	2022	7
#52A9ED	7	0.09	2022	7
#52A9ED	7	0.07	2022	7
#52A9ED	7	0.05	2022	7
#52A9ED	7	0.02	2022	7
#52A9ED	7	0	2022	7
#52A9ED	7	0	2022	7
#52A9ED	7	0	2022	7
#52A9ED	7	0	2022	7
#52A9ED	7	0	2022	7
#52A9ED	7	0	2022	7
#56B1F7	7	0	2023	7
#56B1F7	7	0.02	2023	7
#56B1F7	7	0.09	2023	7
#56B1F7	7	0.13	2023	7
#56B1F7	7	0.16	2023	7
#132B43	8	0	2004	8
#132B43	8	0	2004	8
#132B43	8	0	2004	8
#132B43	8	0	2004	8
#132B43	8	0	2004	8
#132B43	8	0	2004	8
#16314B	8	0	2005	8
#16314B	8	0	2005	8
#16314B	8	0	2005	8
#16314B	8	0	2005	8
#16314B	8	0	2005	8
#16314B	8	0	2005	8
#16314B	8	0	2005	8
#16314B	8	0	2005	8
#16314B	8	0	2005	8
#16314B	8	0	2005	8
#16314B	8	0	2005	8
#16314B	8	0	2005	8
#193754	8	0	2006	8
#193754	8	0	2006	8
#193754	8	0	2006	8
#193754	8	0	2006	8
#193754	8	0	2006	8
#193754	8	0	2006	8
#193754	8	0	2006	8
#193754	8	0	2006	8
#193754	8	0	2006	8
#193754	8	0	2006	8
#193754	8	0	2006	8
#193754	8	0	2006	8
#1D3E5C	8	0	2007	8
#1D3E5C	8	0.01	2007	8
#1D3E5C	8	0.06	2007	8
#1D3E5C	8	0.06	2007	8
#1D3E5C	8	0.06	2007	8
#1D3E5C	8	0.07	2007	8
#1D3E5C	8	0.09	2007	8
#1D3E5C	8	0.12	2007	8
#1D3E5C	8	0.07	2007	8
#1D3E5C	8	0.07	2007	8
#1D3E5C	8	0.07	2007	8
#1D3E5C	8	0.06	2007	8
#204465	8	0.05	2008	8
#204465	8	0.06	2008	8
#204465	8	0.05	2008	8
#204465	8	0.05	2008	8
#204465	8	0.05	2008	8
#204465	8	0.09	2008	8
#204465	8	0.08	2008	8
#204465	8	0.04	2008	8
#204465	8	0.07	2008	8
#204465	8	0.07	2008	8
#204465	8	0.07	2008	8
#204465	8	0.05	2008	8
#234B6E	8	0.06	2009	8
#234B6E	8	0.09	2009	8
#234B6E	8	0.06	2009	8
#234B6E	8	0.07	2009	8
#234B6E	8	0.08	2009	8
#234B6E	8	0.07	2009	8
#234B6E	8	0.06	2009	8
#234B6E	8	0.04	2009	8
#234B6E	8	0.04	2009	8
#234B6E	8	0.04	2009	8
#234B6E	8	0.03	2009	8
#234B6E	8	0.02	2009	8
#275277	8	0.03	2010	8
#275277	8	0.03	2010	8
